target_id,Cluster
TMUE_2000008777.1,C3
TMUE_2000008783.1,C3
TMUE_2000008784.1,C3
TMUE_2000008788.1,C3
TMUE_2000008788.6,C3
TMUE_2000008790.3,C3
TMUE_2000008813.1,C3
TMUE_2000008821.1,C3
TMUE_2000008823.1,C3
TMUE_2000008824.1,C3
TMUE_2000008843.1,C3
TMUE_2000008848.1,C3
TMUE_2000008860.1,C3
TMUE_2000008921.1,C3
TMUE_2000008945.2,C3
TMUE_2000008949.1,C3
TMUE_2000008989.1,C3
TMUE_2000009006.1,C3
TMUE_2000009013.1,C3
TMUE_2000009026.1,C3
TMUE_2000009042.1,C3
TMUE_2000009049.1,C3
TMUE_2000009060.1,C3
TMUE_2000009070.1,C3
TMUE_2000009086.1,C3
TMUE_2000009124.3,C3
TMUE_2000009125.1,C3
TMUE_2000009134.2,C3
TMUE_2000009139.1,C3
TMUE_2000009141.1,C3
TMUE_2000009159.1,C3
TMUE_2000009191.3,C3
TMUE_2000009202.1,C3
TMUE_2000009219.1,C3
TMUE_2000009221.2,C3
TMUE_2000009221.3,C3
TMUE_2000009224.1,C3
TMUE_2000009230.1,C3
TMUE_2000009238.1,C3
TMUE_2000009242.1,C3
TMUE_2000009254.1,C3
TMUE_2000009285.1,C3
TMUE_2000009287.1,C3
TMUE_2000009287.2,C3
TMUE_2000009324.1,C3
TMUE_2000009326.1,C3
TMUE_2000009328.1,C3
TMUE_2000009339.2,C3
TMUE_2000009370.1,C3
TMUE_2000009435.3,C3
TMUE_2000009435.5,C3
TMUE_2000009435.6,C3
TMUE_2000009435.7,C3
TMUE_2000009438.1,C3
TMUE_2000009443.1,C3
TMUE_2000009456.1,C3
TMUE_2000009494.1,C3
TMUE_2000009551.1,C3
TMUE_2000009558.1,C3
TMUE_2000009569.7,C3
TMUE_2000009617.1,C3
TMUE_2000009649.1,C3
TMUE_2000009649.2,C3
TMUE_2000009652.2,C3
TMUE_2000009666.1,C3
TMUE_2000009691.1,C3
TMUE_2000009713.1,C3
TMUE_2000009722.1,C3
TMUE_2000009740.1,C3
TMUE_2000009765.1,C3
TMUE_2000009789.1,C3
TMUE_2000009790.1,C3
TMUE_2000009791.1,C3
TMUE_2000009858.1,C3
TMUE_2000009874.1,C3
TMUE_2000009891.1,C3
TMUE_2000009901.1,C3
TMUE_2000009918.1,C3
TMUE_2000009925.1,C3
TMUE_2000009926.1,C3
TMUE_2000009928.1,C3
TMUE_2000009945.2,C3
TMUE_2000009949.1,C3
TMUE_2000009953.1,C3
TMUE_2000009999.1,C3
TMUE_2000010018.1,C3
TMUE_2000010024.1,C3
TMUE_2000010048.1,C3
TMUE_2000010052.1,C3
TMUE_2000010054.1,C3
TMUE_2000010092.1,C3
TMUE_2000010096.1,C3
TMUE_2000010118.1,C3
TMUE_2000010133.1,C3
TMUE_2000010144.1,C3
TMUE_2000010149.1,C3
TMUE_2000010155.1,C3
TMUE_2000010160.1,C3
TMUE_2000010163.1,C3
TMUE_2000010175.1,C3
TMUE_2000010177.1,C3
TMUE_2000010187.1,C3
TMUE_2000010187.3,C3
TMUE_2000010189.1,C3
TMUE_2000010210.2,C3
TMUE_2000010220.2,C3
TMUE_2000010221.3,C3
TMUE_2000010279.1,C3
TMUE_2000010315.1,C3
TMUE_2000010341.1,C3
TMUE_2000010363.1,C3
TMUE_2000010365.1,C3
TMUE_2000010395.1,C3
TMUE_2000010441.1,C3
TMUE_2000010484.1,C3
TMUE_2000010528.2,C3
TMUE_2000010530.1,C3
TMUE_2000010540.1,C3
TMUE_2000010540.2,C3
TMUE_2000010541.1,C3
TMUE_2000010545.1,C3
TMUE_2000010555.2,C3
TMUE_2000010564.1,C3
TMUE_2000010576.1,C3
TMUE_2000010634.1,C3
TMUE_2000010662.1,C3
TMUE_2000010699.1,C3
TMUE_2000010708.1,C3
TMUE_3000010721.1,C3
TMUE_3000010748.1,C3
TMUE_3000010788.2,C3
TMUE_3000010790.4,C3
TMUE_3000010818.1,C3
TMUE_3000010833.1,C3
TMUE_3000010855.2,C3
TMUE_3000010908.1,C3
TMUE_3000010911.1,C3
TMUE_3000010924.1,C3
TMUE_3000011055.2,C3
TMUE_3000011063.1,C3
TMUE_3000011084.4,C3
TMUE_3000011196.1,C3
TMUE_3000011210.2,C3
TMUE_3000011282.1,C3
TMUE_3000011310.1,C3
TMUE_3000011362.1,C3
TMUE_3000011366.1,C3
TMUE_3000011373.1,C3
TMUE_3000011409.1,C3
TMUE_3000011429.1,C3
TMUE_3000011442.1,C3
TMUE_3000011546.2,C3
TMUE_3000011562.1,C3
TMUE_3000011578.1,C3
TMUE_3000011601.1,C3
TMUE_3000011607.1,C3
TMUE_3000011609.2,C3
TMUE_3000011623.1,C3
TMUE_3000011663.1,C3
TMUE_3000011681.1,C3
TMUE_3000011737.1,C3
TMUE_3000011745.2,C3
TMUE_3000011755.5,C3
TMUE_3000011755.6,C3
TMUE_3000011769.1,C3
TMUE_3000011794.1,C3
TMUE_3000011799.1,C3
TMUE_3000011809.2,C3
TMUE_3000011825.1,C3
TMUE_3000011840.1,C3
TMUE_3000011841.1,C3
TMUE_3000011858.1,C3
TMUE_3000011860.1,C3
TMUE_3000011876.1,C3
TMUE_3000011982.1,C3
TMUE_3000012006.1,C3
TMUE_3000012013.1,C3
TMUE_3000012023.1,C3
TMUE_3000012034.1,C3
TMUE_3000012041.7,C3
TMUE_3000012050.1,C3
TMUE_3000012055.1,C3
TMUE_3000012127.1,C3
TMUE_3000012157.1,C3
TMUE_3000012191.1,C3
TMUE_3000012195.2,C3
TMUE_3000012218.1,C3
TMUE_3000012230.1,C3
TMUE_3000012261.1,C3
TMUE_3000012301.1,C3
TMUE_3000012321.1,C3
TMUE_3000012328.1,C3
TMUE_3000012357.1,C3
TMUE_3000012363.1,C3
TMUE_3000012397.1,C3
TMUE_3000012399.1,C3
TMUE_3000012401.1,C3
TMUE_3000012403.1,C3
TMUE_3000012408.1,C3
TMUE_3000012420.1,C3
TMUE_3000012458.1,C3
TMUE_3000012470.1,C3
TMUE_3000012480.1,C3
TMUE_3000012500.1,C3
TMUE_3000012501.1,C3
TMUE_3000012504.1,C3
TMUE_3000012509.1,C3
TMUE_3000012529.1,C3
TMUE_3000012545.1,C3
TMUE_3000012547.1,C3
TMUE_3000012598.2,C3
TMUE_3000012604.2,C3
TMUE_3000012647.1,C3
TMUE_3000012688.1,C3
TMUE_3000012690.1,C3
TMUE_3000012787.1,C3
TMUE_3000012809.1,C3
TMUE_3000012885.1,C3
TMUE_3000012894.1,C3
TMUE_3000012927.1,C3
TMUE_3000012969.2,C3
TMUE_3000012982.1,C3
TMUE_3000012992.1,C3
TMUE_3000013024.1,C3
TMUE_3000013026.1,C3
TMUE_3000013053.1,C3
TMUE_3000013080.1,C3
TMUE_3000013104.1,C3
TMUE_3000013109.1,C3
TMUE_3000013136.1,C3
TMUE_3000013173.1,C3
TMUE_3000013215.1,C3
TMUE_3000013253.1,C3
TMUE_3000013269.1,C3
TMUE_3000013292.1,C3
TMUE_3000013298.1,C3
TMUE_3000013372.1,C3
TMUE_3000013394.1,C3
TMUE_3000013399.1,C3
TMUE_3000013406.1,C3
TMUE_3000013422.1,C3
TMUE_3000013467.1,C3
TMUE_3000013491.2,C3
TMUE_3000013538.1,C3
TMUE_3000013545.1,C3
TMUE_3000013572.1,C3
TMUE_3000013582.1,C3
TMUE_3000013583.1,C3
TMUE_3000013602.1,C3
TMUE_3000013675.1,C3
TMUE_3000013697.1,C3
TMUE_3000013699.1,C3
TMUE_3000013722.1,C3
TMUE_3000013736.1,C3
TMUE_3000013738.1,C3
TMUE_3000013791.1,C3
TMUE_3000013801.1,C3
TMUE_3000013829.1,C3
TMUE_3000013831.1,C3
TMUE_3000013837.1,C3
TMUE_3000013842.1,C3
TMUE_3000013884.1,C3
TMUE_3000013890.1,C3
TMUE_3000013899.1,C3
TMUE_3000013900.1,C3
TMUE_3000013905.2,C3
TMUE_3000013916.1,C3
TMUE_3000013920.1,C3
TMUE_3000013934.1,C3
TMUE_3000013940.1,C3
TMUE_3000013961.1,C3
TMUE_3000013981.1,C3
TMUE_3000014002.1,C3
TMUE_3000014005.1,C3
TMUE_3000014026.1,C3
TMUE_3000014034.1,C3
TMUE_3000014035.1,C3
TMUE_3000014050.1,C3
TMUE_3000014140.1,C3
TMUE_3000014148.1,C3
TMUE_3000014149.1,C3
TMUE_3000014161.1,C3
TMUE_3000014181.1,C3
TMUE_3000014201.1,C3
TMUE_3000014202.1,C3
TMUE_3000014202.4,C3
TMUE_3000014210.1,C3
TMUE_3000014212.3,C3
TMUE_3000014217.1,C3
TMUE_3000014217.3,C3
TMUE_3000014242.1,C3
TMUE_3000014244.4,C3
TMUE_3000014247.1,C3
TMUE_3000014255.1,C3
TMUE_3000014277.1,C3
TMUE_3000014287.1,C3
TMUE_3000014291.1,C3
TMUE_3000014297.1,C3
TMUE_3000014307.1,C3
TMUE_3000014311.1,C3
TMUE_3000014319.1,C3
TMUE_3000014325.1,C3
TMUE_3000014326.1,C3
TMUE_3000014327.1,C3
TMUE_3000014337.1,C3
TMUE_3000014343.1,C3
TMUE_3000014351.1,C3
TMUE_3000014352.1,C3
TMUE_3000014355.1,C3
TMUE_3000014360.1,C3
TMUE_3000014363.4,C3
TMUE_3000014366.1,C3
TMUE_3000014377.1,C3
TMUE_3000014396.1,C3
TMUE_3000014408.2,C3
TMUE_3000014427.1,C3
TMUE_3000014435.1,C3
TMUE_3000014438.1,C3
TMUE_3000014448.1,C3
TMUE_3000014453.6,C3
TMUE_3000014456.1,C3
TMUE_3000014461.1,C3
TMUE_3000014464.2,C3
TMUE_3000014473.1,C3
TMUE_3000014481.4,C3
TMUE_3000014481.5,C3
TMUE_3000014495.1,C3
TMUE_3000014498.2,C3
TMUE_3000014503.1,C3
TMUE_3000014508.1,C3
TMUE_3000014510.1,C3
TMUE_3000014511.1,C3
TMUE_3000014519.1,C3
TMUE_3000014520.1,C3
TMUE_3000014527.1,C3
TMUE_3000014540.1,C3
TMUE_3000014542.1,C3
TMUE_3000014543.1,C3
TMUE_3000014545.1,C3
TMUE_3000014547.1,C3
TMUE_3000014550.1,C3
TMUE_3000014553.1,C3
TMUE_3000014554.1,C3
TMUE_3000014558.1,C3
TMUE_3000014562.1,C3
TMUE_3000014576.1,C3
TMUE_3000014578.3,C3
TMUE_3000014580.1,C3
TMUE_3000014584.2,C3
TMUE_3000014594.1,C3
TMUE_3000014596.1,C3
TMUE_3000014598.1,C3
TMUE_3000014602.1,C3
TMUE_3000014604.1,C3
TMUE_3000014605.1,C3
TMUE_3000014606.1,C3
TMUE_3000014609.1,C3
TMUE_3000014612.1,C3
TMUE_3000014616.1,C3
TMUE_3000014623.2,C3
TMUE_3000014626.1,C3
TMUE_3000014633.1,C3
TMUE_3000014636.1,C3
TMUE_3000014639.1,C3
TMUE_3000014641.1,C3
TMUE_3000014642.1,C3
TMUE_3000014647.1,C3
TMUE_3000014648.1,C3
TMUE_3000014657.1,C3
TMUE_3000014659.1,C3
TMUE_3000014678.1,C3
TMUE_3000014679.1,C3
TMUE_3000014690.1,C3
TMUE_3000014699.1,C3
TMUE_3000014701.1,C3
TMUE_3000014725.1,C3
TMUE_3000014745.1,C3
TMUE_3000014753.1,C3
TMUE_3000014755.1,C3
TMUE_3000014760.2,C3
TMUE_3000014761.1,C3
TMUE_3000014764.1,C3
TMUE_3000014768.1,C3
TMUE_3000014769.1,C3
TMUE_3000014770.1,C3
TMUE_3000014783.1,C3
TMUE_3000014790.1,C3
TMUE_3000014792.1,C3
TMUE_3000014796.2,C3
TMUE_3000014796.9,C3
TMUE_3000014798.1,C3
TMUE_3000014805.1,C3
TMUE_3000014806.1,C3
TMUE_3000014807.1,C3
TMUE_3000014809.1,C3
TMUE_3000014813.1,C3
TMUE_3000014816.1,C3
TMUE_3000014820.1,C3
TMUE_3000014821.1,C3
TMUE_3000014823.1,C3
TMUE_3000014833.1,C3
TMUE_3000014834.1,C3
TMUE_3000014835.1,C3
TMUE_3000014837.1,C3
TMUE_3000014840.1,C3
TMUE_3000014843.1,C3
TMUE_3000014851.1,C3
TMUE_3000014857.1,C3
TMUE_3000014865.1,C3
TMUE_3000014876.1,C3
TMUE_3000014888.1,C3
TMUE_3000014890.1,C3
TMUE_3000014899.1,C3
TMUE_3000014903.1,C3
TMUE_3000014911.1,C3
TMUE_3000014913.1,C3
TMUE_3000014914.2,C3
TMUE_3000014919.1,C3
TMUE_3000014923.1,C3
TMUE_3000014924.1,C3
TMUE_3000014925.1,C3
TMUE_3000014927.1,C3
TMUE_3000014929.1,C3
TMUE_3000014933.1,C3
TMUE_3000014934.1,C3
TMUE_3000014939.1,C3
TMUE_3000014944.1,C3
TMUE_3000014947.1,C3
TMUE_3000014949.1,C3
TMUE_3000014953.1,C3
TMUE_3000014960.1,C3
TMUE_3000014961.1,C3
TMUE_3000014963.1,C3
TMUE_3000014966.1,C3
TMUE_3000014969.1,C3
TMUE_3000014970.1,C3
TMUE_3000014973.1,C3
TMUE_0000000013.1,C4
TMUE_0000000037.1,C4
TMUE_0000000053.1,C4
TMUE_0000000077.1,C4
TMUE_0000000088.1,C4
TMUE_0000000089.1,C4
TMUE_0000000116.1,C4
TMUE_0000000133.1,C4
TMUE_0000000154.1,C4
TMUE_0000000174.1,C4
TMUE_0000000176.1,C4
TMUE_0000000177.1,C4
TMUE_0000000188.1,C4
TMUE_0000000207.1,C4
TMUE_0000000221.1,C4
TMUE_0000000241.1,C4
TMUE_0000000278.1,C4
TMUE_0000000281.1,C4
TMUE_0000000300.1,C4
TMUE_0000000317.3,C4
TMUE_0000000321.1,C4
TMUE_0000000331.1,C4
TMUE_0000000348.3,C4
TMUE_0000000367.1,C4
TMUE_0000000395.1,C4
TMUE_0000000415.2,C4
TMUE_0000000420.1,C4
TMUE_0000000493.1,C4
TMUE_0000000495.1,C4
TMUE_0000000517.1,C4
TMUE_0000000537.1,C4
TMUE_0000000566.1,C4
TMUE_0000000615.1,C4
TMUE_0000000620.1,C4
TMUE_0000000633.1,C4
TMUE_0000000646.1,C4
TMUE_0000000648.1,C4
TMUE_0000000649.1,C4
TMUE_0000000651.1,C4
TMUE_0000000654.1,C4
TMUE_0000000656.1,C4
TMUE_0000000666.1,C4
TMUE_0000000680.1,C4
TMUE_0000000681.1,C4
TMUE_0000000715.1,C4
TMUE_0000000736.1,C4
TMUE_0000000746.1,C4
TMUE_0000000756.1,C4
TMUE_0000000759.1,C4
TMUE_0000000765.1,C4
TMUE_0000000767.1,C4
TMUE_0000000828.1,C4
TMUE_0000000952.1,C4
TMUE_0000001003.2,C4
TMUE_0000001007.1,C4
TMUE_0000001018.1,C4
TMUE_0000001024.1,C4
TMUE_0000001040.1,C4
TMUE_0000001053.1,C4
TMUE_0000001065.1,C4
TMUE_0000001113.1,C4
TMUE_0000001114.2,C4
TMUE_0000001124.1,C4
TMUE_0000001159.1,C4
TMUE_0000001162.1,C4
TMUE_0000001166.1,C4
TMUE_0000001173.1,C4
TMUE_0000001174.1,C4
TMUE_0000001178.1,C4
TMUE_0000001199.1,C4
TMUE_0000001215.1,C4
TMUE_0000001245.1,C4
TMUE_0000001247.1,C4
TMUE_0000001254.1,C4
TMUE_0000001260.1,C4
TMUE_0000001286.1,C4
TMUE_0000001313.1,C4
TMUE_0000001320.1,C4
TMUE_0000001402.1,C4
TMUE_0000001405.1,C4
TMUE_0000001453.1,C4
TMUE_0000001482.1,C4
TMUE_0000001515.1,C4
TMUE_0000001516.1,C4
TMUE_0000001521.1,C4
TMUE_0000001524.1,C4
TMUE_0000001529.1,C4
TMUE_0000001532.1,C4
TMUE_0000001533.1,C4
TMUE_0000001543.1,C4
TMUE_0000001544.1,C4
TMUE_0000001571.3,C4
TMUE_0000001577.1,C4
TMUE_0000001578.1,C4
TMUE_0000001600.1,C4
TMUE_0000001629.1,C4
TMUE_0000001648.1,C4
TMUE_0000001660.1,C4
TMUE_0000001676.1,C4
TMUE_0000001705.1,C4
TMUE_0000001713.1,C4
TMUE_0000001720.1,C4
TMUE_0000001754.1,C4
TMUE_0000001771.1,C4
TMUE_0000001772.2,C4
TMUE_0000001787.1,C4
TMUE_0000001803.1,C4
TMUE_0000001815.1,C4
TMUE_0000001816.1,C4
TMUE_0000001830.1,C4
TMUE_0000001873.1,C4
TMUE_0000001898.1,C4
TMUE_0000001917.1,C4
TMUE_0000001933.1,C4
TMUE_0000001939.1,C4
TMUE_0000001944.1,C4
TMUE_0000001956.1,C4
TMUE_0000001959.1,C4
TMUE_0000002007.1,C4
TMUE_0000002020.1,C4
TMUE_0000002021.1,C4
TMUE_0000002025.1,C4
TMUE_0000002032.1,C4
TMUE_0000002039.1,C4
TMUE_0000002050.1,C4
TMUE_0000002057.1,C4
TMUE_0000002066.1,C4
TMUE_0000002071.1,C4
TMUE_0000002089.1,C4
TMUE_0000002116.2,C4
TMUE_0000002118.1,C4
TMUE_0000002128.1,C4
TMUE_0000002134.1,C4
TMUE_0000002135.1,C4
TMUE_0000002141.1,C4
TMUE_0000002148.1,C4
TMUE_0000002155.1,C4
TMUE_0000002163.1,C4
TMUE_0000002167.1,C4
TMUE_0000002171.1,C4
TMUE_0000002173.1,C4
TMUE_0000002207.1,C4
TMUE_0000002212.1,C4
TMUE_0000002213.2,C4
TMUE_0000002213.3,C4
TMUE_0000002221.1,C4
TMUE_0000002224.1,C4
TMUE_0000002229.1,C4
TMUE_0000002247.1,C4
TMUE_0000002248.1,C4
TMUE_0000002269.1,C4
TMUE_0000002289.1,C4
TMUE_0000002304.1,C4
TMUE_0000002326.1,C4
TMUE_0000002329.1,C4
TMUE_0000002336.1,C4
TMUE_0000002342.1,C4
TMUE_0000002358.1,C4
TMUE_0000002370.1,C4
TMUE_0000002373.1,C4
TMUE_0000002384.1,C4
TMUE_0000002390.1,C4
TMUE_0000002393.1,C4
TMUE_0000002403.1,C4
TMUE_0000002440.1,C4
TMUE_0000002453.1,C4
TMUE_0000002457.1,C4
TMUE_0000002461.1,C4
TMUE_0000002463.1,C4
TMUE_0000002466.1,C4
TMUE_0000002473.1,C4
TMUE_0000002480.1,C4
TMUE_0000002484.1,C4
TMUE_0000002486.1,C4
TMUE_0000002492.1,C4
TMUE_0000002497.1,C4
TMUE_0000002501.1,C4
TMUE_0000002502.1,C4
TMUE_1000002515.1,C4
TMUE_1000002516.1,C4
TMUE_1000002521.1,C4
TMUE_1000002526.1,C4
TMUE_1000002564.1,C4
TMUE_1000002571.1,C4
TMUE_1000002572.2,C4
TMUE_1000002574.1,C4
TMUE_1000002578.1,C4
TMUE_1000002587.1,C4
TMUE_1000002599.1,C4
TMUE_1000002601.1,C4
TMUE_1000002610.1,C4
TMUE_1000002613.1,C4
TMUE_1000002632.1,C4
TMUE_1000002643.1,C4
TMUE_1000002647.1,C4
TMUE_1000002651.1,C4
TMUE_1000002675.1,C4
TMUE_1000002679.1,C4
TMUE_1000002682.1,C4
TMUE_1000002689.1,C4
TMUE_1000002694.1,C4
TMUE_1000002695.1,C4
TMUE_1000002703.1,C4
TMUE_1000002709.1,C4
TMUE_1000002713.1,C4
TMUE_1000002714.1,C4
TMUE_1000002718.1,C4
TMUE_1000002721.1,C4
TMUE_1000002722.1,C4
TMUE_1000002725.1,C4
TMUE_1000002742.1,C4
TMUE_1000002768.1,C4
TMUE_1000002769.1,C4
TMUE_1000002790.1,C4
TMUE_1000002792.1,C4
TMUE_1000002794.1,C4
TMUE_1000002799.1,C4
TMUE_1000002815.1,C4
TMUE_1000002817.1,C4
TMUE_1000002819.2,C4
TMUE_1000002821.1,C4
TMUE_1000002822.1,C4
TMUE_1000002848.1,C4
TMUE_1000002849.1,C4
TMUE_1000002855.1,C4
TMUE_1000002861.1,C4
TMUE_1000002865.3,C4
TMUE_1000002867.1,C4
TMUE_1000002881.1,C4
TMUE_1000002893.1,C4
TMUE_1000002894.1,C4
TMUE_1000002895.1,C4
TMUE_1000002897.1,C4
TMUE_1000002908.3,C4
TMUE_1000002913.1,C4
TMUE_1000002937.1,C4
TMUE_1000002953.2,C4
TMUE_1000002955.1,C4
TMUE_1000002963.2,C4
TMUE_1000002964.1,C4
TMUE_1000002966.1,C4
TMUE_1000002983.1,C4
TMUE_1000002987.1,C4
TMUE_1000003008.1,C4
TMUE_1000003073.1,C4
TMUE_1000003082.1,C4
TMUE_1000003088.1,C4
TMUE_1000003091.1,C4
TMUE_1000003102.1,C4
TMUE_1000003115.5,C4
TMUE_1000003127.1,C4
TMUE_1000003140.1,C4
TMUE_1000003173.1,C4
TMUE_1000003188.1,C4
TMUE_1000003219.1,C4
TMUE_1000003231.1,C4
TMUE_1000003250.1,C4
TMUE_1000003280.1,C4
TMUE_1000003290.1,C4
TMUE_1000003310.1,C4
TMUE_1000003317.2,C4
TMUE_1000003325.1,C4
TMUE_1000003330.1,C4
TMUE_1000003336.1,C4
TMUE_1000003350.1,C4
TMUE_1000003356.1,C4
TMUE_1000003362.1,C4
TMUE_1000003374.1,C4
TMUE_1000003385.1,C4
TMUE_1000003426.1,C4
TMUE_1000003443.3,C4
TMUE_1000003453.1,C4
TMUE_1000003464.1,C4
TMUE_1000003477.1,C4
TMUE_1000003624.1,C4
TMUE_1000003638.1,C4
TMUE_1000003641.1,C4
TMUE_1000003720.1,C4
TMUE_1000003726.1,C4
TMUE_1000003737.1,C4
TMUE_1000003742.1,C4
TMUE_1000003747.1,C4
TMUE_1000003789.1,C4
TMUE_1000003799.1,C4
TMUE_1000003841.1,C4
TMUE_1000003868.1,C4
TMUE_1000003917.1,C4
TMUE_1000003924.1,C4
TMUE_1000003942.1,C4
TMUE_1000004009.1,C4
TMUE_1000004021.1,C4
TMUE_1000004105.1,C4
TMUE_1000004124.1,C4
TMUE_1000004130.1,C4
TMUE_1000004131.1,C4
TMUE_1000004168.1,C4
TMUE_1000004226.2,C4
TMUE_1000004246.1,C4
TMUE_1000004260.1,C4
TMUE_1000004344.1,C4
TMUE_1000004346.1,C4
TMUE_1000004347.1,C4
TMUE_1000004352.1,C4
TMUE_1000004356.1,C4
TMUE_1000004369.1,C4
TMUE_1000004373.1,C4
TMUE_1000004378.1,C4
TMUE_1000004430.1,C4
TMUE_1000004509.2,C4
TMUE_1000004609.1,C4
TMUE_1000004669.1,C4
TMUE_1000004676.1,C4
TMUE_1000004738.1,C4
TMUE_1000004742.1,C4
TMUE_1000004792.1,C4
TMUE_1000004826.1,C4
TMUE_1000004834.1,C4
TMUE_1000004930.1,C4
TMUE_1000005029.1,C4
TMUE_1000005079.1,C4
TMUE_1000005096.3,C4
TMUE_1000005113.1,C4
TMUE_1000005131.1,C4
TMUE_1000005151.1,C4
TMUE_1000005188.1,C4
TMUE_1000005191.1,C4
TMUE_1000005216.2,C4
TMUE_1000005264.1,C4
TMUE_1000005272.1,C4
TMUE_1000005285.2,C4
TMUE_1000005365.3,C4
TMUE_1000005468.1,C4
TMUE_1000005509.1,C4
TMUE_1000005510.1,C4
TMUE_1000005532.3,C4
TMUE_1000005552.1,C4
TMUE_1000005612.1,C4
TMUE_1000005697.3,C4
TMUE_1000005753.1,C4
TMUE_1000005775.1,C4
TMUE_1000005849.1,C4
TMUE_1000005860.1,C4
TMUE_1000005877.1,C4
TMUE_1000005964.2,C4
TMUE_1000005969.1,C4
TMUE_2000006070.1,C4
TMUE_2000006092.1,C4
TMUE_2000006148.1,C4
TMUE_2000006238.1,C4
TMUE_2000006240.1,C4
TMUE_2000006279.1,C4
TMUE_2000006280.1,C4
TMUE_2000006306.1,C4
TMUE_2000006358.1,C4
TMUE_2000006384.1,C4
TMUE_2000006455.1,C4
TMUE_2000006555.1,C4
TMUE_2000006588.1,C4
TMUE_2000006598.2,C4
TMUE_2000006612.1,C4
TMUE_2000006658.1,C4
TMUE_2000006659.1,C4
TMUE_2000006685.1,C4
TMUE_2000006686.1,C4
TMUE_2000006881.1,C4
TMUE_2000006890.1,C4
TMUE_2000006921.1,C4
TMUE_2000006933.1,C4
TMUE_2000006946.1,C4
TMUE_2000006947.1,C4
TMUE_2000006949.5,C4
TMUE_2000006965.1,C4
TMUE_2000007087.1,C4
TMUE_2000007192.1,C4
TMUE_2000007214.2,C4
TMUE_2000007283.1,C4
TMUE_2000007383.1,C4
TMUE_2000007393.1,C4
TMUE_2000007461.1,C4
TMUE_2000007483.1,C4
TMUE_2000007486.2,C4
TMUE_2000007638.1,C4
TMUE_2000007644.1,C4
TMUE_2000007675.1,C4
TMUE_2000007700.1,C4
TMUE_2000007738.1,C4
TMUE_2000007739.1,C4
TMUE_2000007756.1,C4
TMUE_2000007759.1,C4
TMUE_2000007761.1,C4
TMUE_2000007778.1,C4
TMUE_2000007783.1,C4
TMUE_2000007803.1,C4
TMUE_2000007809.1,C4
TMUE_2000007836.1,C4
TMUE_2000007840.1,C4
TMUE_2000007927.1,C4
TMUE_2000007954.11,C4
TMUE_2000007969.1,C4
TMUE_2000008018.1,C4
TMUE_2000008021.2,C4
TMUE_2000008090.1,C4
TMUE_2000008102.1,C4
TMUE_2000008124.1,C4
TMUE_2000008137.3,C4
TMUE_2000008148.1,C4
TMUE_2000008166.1,C4
TMUE_2000008173.1,C4
TMUE_2000008190.1,C4
TMUE_2000008244.1,C4
TMUE_2000008293.1,C4
TMUE_2000008306.4,C4
TMUE_2000008340.1,C4
TMUE_2000008361.1,C4
TMUE_2000008396.1,C4
TMUE_2000008433.1,C4
TMUE_2000008440.1,C4
TMUE_2000008447.1,C4
TMUE_2000008448.1,C4
TMUE_2000008518.1,C4
TMUE_2000008553.2,C4
TMUE_2000008559.1,C4
TMUE_2000008646.1,C4
TMUE_2000008703.2,C4
TMUE_2000008745.1,C4
TMUE_2000008749.1,C4
TMUE_2000008770.1,C4
TMUE_2000008772.1,C4
TMUE_2000008800.2,C4
TMUE_2000008841.1,C4
TMUE_2000008857.1,C4
TMUE_2000008864.2,C4
TMUE_2000008869.1,C4
TMUE_2000008902.1,C4
TMUE_2000008930.1,C4
TMUE_2000009007.1,C4
TMUE_2000009025.2,C4
TMUE_2000009073.1,C4
TMUE_2000009099.1,C4
TMUE_2000009135.1,C4
TMUE_2000009139.3,C4
TMUE_2000009220.1,C4
TMUE_2000009426.1,C4
TMUE_2000009435.1,C4
TMUE_2000009435.4,C4
TMUE_2000009435.9,C4
TMUE_2000009452.1,C4
TMUE_2000009479.1,C4
TMUE_2000009480.3,C4
TMUE_2000009495.1,C4
TMUE_2000009498.1,C4
TMUE_2000009500.1,C4
TMUE_2000009511.1,C4
TMUE_2000009534.1,C4
TMUE_2000009563.1,C4
TMUE_2000009565.1,C4
TMUE_2000009568.1,C4
TMUE_2000009580.1,C4
TMUE_2000009605.1,C4
TMUE_2000009619.1,C4
TMUE_2000009631.1,C4
TMUE_2000009634.1,C4
TMUE_2000009636.1,C4
TMUE_2000009641.1,C4
TMUE_2000009673.1,C4
TMUE_2000009701.1,C4
TMUE_2000009737.1,C4
TMUE_2000009739.1,C4
TMUE_2000009768.1,C4
TMUE_2000009795.1,C4
TMUE_2000009799.1,C4
TMUE_2000009805.1,C4
TMUE_2000009829.1,C4
TMUE_2000009851.1,C4
TMUE_2000009942.1,C4
TMUE_2000009947.1,C4
TMUE_2000009958.1,C4
TMUE_2000009960.2,C4
TMUE_2000009974.1,C4
TMUE_2000009988.1,C4
TMUE_2000010019.1,C4
TMUE_2000010047.1,C4
TMUE_2000010062.1,C4
TMUE_2000010068.1,C4
TMUE_2000010085.1,C4
TMUE_2000010095.2,C4
TMUE_2000010111.1,C4
TMUE_2000010115.1,C4
TMUE_2000010120.1,C4
TMUE_2000010147.1,C4
TMUE_2000010159.1,C4
TMUE_2000010187.2,C4
TMUE_2000010215.3,C4
TMUE_2000010251.1,C4
TMUE_2000010256.1,C4
